EventID,TxnID,CustomerID,AccountNumber,PayerUPI,PayeeUPI,Amount,TxnType,TxnTimestamp,Status,DeviceID,GeoLocation
UPI000171,TXN000171,CUST295,1002003500,user143@upi,store229@upi,75000,DEBIT,2025-01-01T00:14:10Z,SUCCESS,DEV054,"14.0888,85.1352"
UPI000172,TXN000172,CUST002,1002003428,user48@upi,store142@upi,75000,DEBIT,2025-01-01T00:14:15Z,SUCCESS,DEV101,"20.1932,84.3036"
UPI000173,TXN000173,CUST239,1002003248,user282@upi,store323@upi,75000,CREDIT,2025-01-01T00:14:20Z,SUCCESS,DEV242,"25.91,85.1464"
UPI000174,TXN000174,CUST076,1002003254,user395@upi,store475@upi,75000,CREDIT,2025-01-01T00:14:25Z,SUCCESS,DEV145,"14.4747,75.7821"
UPI000175,TXN000175,CUST222,1002003126,user291@upi,store346@upi,5000,DEBIT,2025-01-01T00:14:30Z,SUCCESS,DEV030,"19.3165,78.2728"
UPI000176,TXN000176,CUST288,1002003165,user9@upi,store343@upi,499,CREDIT,2025-01-01T00:14:35Z,SUCCESS,DEV100,"23.5329,85.4495"
UPI000177,TXN000177,CUST055,1002003192,user444@upi,store424@upi,999,DEBIT,2025-01-01T00:14:40Z,SUCCESS,DEV014,"25.185,74.7788"
UPI000178,TXN000178,CUST327,1002003094,user472@upi,store465@upi,999,DEBIT,2025-01-01T00:14:45Z,SUCCESS,DEV220,"13.3143,81.4129"
UPI000179,TXN000179,CUST029,1002003280,user293@upi,store370@upi,150,DEBIT,2025-01-01T00:14:50Z,SUCCESS,DEV116,"13.7326,78.5418"
UPI000180,TXN000180,CUST254,1002003346,user249@upi,store107@upi,95000,CREDIT,2025-01-01T00:14:55Z,SUCCESS,DEV283,"22.6326,84.0254"
UPI000181,TXN000181,CUST163,1002003262,user2@upi,store429@upi,75000,DEBIT,2025-01-01T00:15:00Z,SUCCESS,DEV132,"24.3641,77.0039"
UPI000182,TXN000182,CUST246,1002003142,user483@upi,store389@upi,75000,DEBIT,2025-01-01T00:15:05Z,SUCCESS,DEV008,"15.9303,77.2305"
UPI000183,TXN000183,CUST315,1002003271,user443@upi,store468@upi,95000,CREDIT,2025-01-01T00:15:10Z,SUCCESS,DEV295,"12.8174,79.4999"
UPI000184,TXN000184,CUST256,1002003470,user369@upi,store315@upi,75000,CREDIT,2025-01-01T00:15:15Z,SUCCESS,DEV289,"21.358,83.9823"
UPI000185,TXN000185,CUST066,1002003265,user84@upi,store472@upi,2500,CREDIT,2025-01-01T00:15:20Z,SUCCESS,DEV005,"20.4726,75.5286"
UPI000186,TXN000186,CUST412,1002003472,user152@upi,store119@upi,75000,CREDIT,2025-01-01T00:15:25Z,SUCCESS,DEV007,"23.9671,80.7258"
UPI000187,TXN000187,CUST219,1002003376,user184@upi,store10@upi,999,CREDIT,2025-01-01T00:15:30Z,SUCCESS,DEV261,"24.3054,75.6077"
UPI000188,TXN000188,CUST199,1002003070,user296@upi,store87@upi,150,CREDIT,2025-01-01T00:15:35Z,SUCCESS,DEV068,"20.5778,76.5113"
UPI000189,TXN000189,CUST025,1002003303,user56@upi,store29@upi,75000,CREDIT,2025-01-01T00:15:40Z,SUCCESS,DEV281,"13.2815,81.2114"
UPI000190,TXN000190,CUST136,1002003314,user191@upi,store168@upi,499,CREDIT,2025-01-01T00:15:45Z,SUCCESS,DEV117,"13.2621,81.8423"
UPI000191,TXN000191,CUST188,1002003103,user286@upi,store93@upi,2500,DEBIT,2025-01-01T00:15:50Z,SUCCESS,DEV208,"12.3919,77.1286"
UPI000192,TXN000192,CUST362,1002003096,user54@upi,store376@upi,499,DEBIT,2025-01-01T00:15:55Z,SUCCESS,DEV284,"15.6441,76.8383"
UPI000193,TXN000193,CUST353,1002003384,user292@upi,store476@upi,999,DEBIT,2025-01-01T00:16:00Z,SUCCESS,DEV007,"16.8705,80.9724"
UPI000194,TXN000194,CUST144,1002003204,user376@upi,store249@upi,75000,CREDIT,2025-01-01T00:16:05Z,SUCCESS,DEV167,"22.9086,87.8227"
UPI000195,TXN000195,CUST255,1002003389,user251@upi,store319@upi,150,CREDIT,2025-01-01T00:16:10Z,SUCCESS,DEV187,"27.5428,75.8108"
UPI000196,TXN000196,CUST471,1002003174,user314@upi,store311@upi,95000,CREDIT,2025-01-01T00:16:15Z,SUCCESS,DEV064,"12.5416,74.4709"
UPI000197,TXN000197,CUST211,1002003186,user387@upi,store27@upi,95000,DEBIT,2025-01-01T00:16:20Z,SUCCESS,DEV110,"12.536,86.304"
UPI000198,TXN000198,CUST261,1002003351,user491@upi,store197@upi,75000,CREDIT,2025-01-01T00:16:25Z,SUCCESS,DEV167,"17.6654,76.7533"
UPI000199,TXN000199,CUST034,1002003441,user235@upi,store13@upi,499,DEBIT,2025-01-01T00:16:30Z,SUCCESS,DEV155,"23.8558,83.3186"
UPI000200,TXN000200,CUST363,1002003312,user231@upi,store453@upi,95000,DEBIT,2025-01-01T00:16:35Z,SUCCESS,DEV235,"20.4164,75.968"
UPI000201,TXN000201,CUST433,1002003149,user405@upi,store272@upi,150,DEBIT,2025-01-01T00:16:40Z,SUCCESS,DEV189,"17.4205,87.0243"
UPI000202,TXN000202,CUST173,1002003207,user325@upi,store48@upi,499,DEBIT,2025-01-01T00:16:45Z,SUCCESS,DEV117,"19.4946,86.0301"
UPI000203,TXN000203,CUST459,1002003475,user355@upi,store36@upi,75000,CREDIT,2025-01-01T00:16:50Z,SUCCESS,DEV295,"19.8884,76.9362"
UPI000204,TXN000204,CUST472,1002003335,user56@upi,store144@upi,75000,CREDIT,2025-01-01T00:16:55Z,SUCCESS,DEV155,"16.9725,85.9701"
UPI000205,TXN000205,CUST357,1002003087,user207@upi,store283@upi,499,CREDIT,2025-01-01T00:17:00Z,SUCCESS,DEV228,"25.6295,81.5512"
UPI000206,TXN000206,CUST367,1002003466,user369@upi,store321@upi,2500,CREDIT,2025-01-01T00:17:05Z,SUCCESS,DEV291,"27.5211,73.3899"
UPI000207,TXN000207,CUST014,1002003241,user94@upi,store487@upi,2500,CREDIT,2025-01-01T00:17:10Z,SUCCESS,DEV177,"17.7021,81.5065"
UPI000208,TXN000208,CUST353,1002003459,user9@upi,store137@upi,95000,CREDIT,2025-01-01T00:17:15Z,SUCCESS,DEV116,"26.2811,87.8926"
UPI000209,TXN000209,CUST352,1002003422,user365@upi,store34@upi,150,DEBIT,2025-01-01T00:17:20Z,SUCCESS,DEV194,"12.9355,78.0579"
UPI000210,TXN000210,CUST477,1002003153,user304@upi,store120@upi,75000,DEBIT,2025-01-01T00:17:25Z,SUCCESS,DEV007,"25.3329,83.0676"
UPI000211,TXN000211,CUST276,1002003349,user113@upi,store406@upi,150,DEBIT,2025-01-01T00:17:30Z,SUCCESS,DEV062,"13.5925,77.347"
UPI000212,TXN000212,CUST162,1002003365,user486@upi,store38@upi,2500,CREDIT,2025-01-01T00:17:35Z,SUCCESS,DEV013,"14.0813,73.8691"
UPI000213,TXN000213,CUST469,1002003481,user250@upi,store5@upi,2500,CREDIT,2025-01-01T00:17:40Z,SUCCESS,DEV119,"12.407,74.1797"
UPI000214,TXN000214,CUST257,1002003327,user157@upi,store211@upi,499,DEBIT,2025-01-01T00:17:45Z,SUCCESS,DEV232,"19.4139,85.4228"
UPI000215,TXN000215,CUST138,1002003453,user424@upi,store96@upi,95000,DEBIT,2025-01-01T00:17:50Z,SUCCESS,DEV184,"22.3484,76.5213"
UPI000216,TXN000216,CUST394,1002003136,user241@upi,store78@upi,999,CREDIT,2025-01-01T00:17:55Z,SUCCESS,DEV216,"21.715,83.4774"
UPI000217,TXN000217,CUST353,1002003488,user106@upi,store26@upi,95000,CREDIT,2025-01-01T00:18:00Z,SUCCESS,DEV225,"18.6102,81.3996"
UPI000218,TXN000218,CUST236,1002003494,user460@upi,store320@upi,5000,CREDIT,2025-01-01T00:18:05Z,SUCCESS,DEV243,"19.8327,87.2305"
UPI000219,TXN000219,CUST397,1002003158,user427@upi,store340@upi,999,DEBIT,2025-01-01T00:18:10Z,SUCCESS,DEV256,"13.1216,74.1112"
UPI000220,TXN000220,CUST126,1002003421,user256@upi,store315@upi,2500,CREDIT,2025-01-01T00:18:15Z,SUCCESS,DEV122,"14.7047,84.7175"
UPI000221,TXN000221,CUST260,1002003137,user246@upi,store109@upi,150,DEBIT,2025-01-01T00:18:20Z,SUCCESS,DEV072,"15.4002,84.6496"
UPI000222,TXN000222,CUST423,1002003476,user161@upi,store476@upi,5000,CREDIT,2025-01-01T00:18:25Z,SUCCESS,DEV134,"21.0683,79.4064"
UPI000223,TXN000223,CUST282,1002003196,user280@upi,store383@upi,150,DEBIT,2025-01-01T00:18:30Z,SUCCESS,DEV163,"16.2309,77.2353"
UPI000224,TXN000224,CUST188,1002003093,user330@upi,store253@upi,999,DEBIT,2025-01-01T00:18:35Z,SUCCESS,DEV100,"26.5246,84.5571"
UPI000225,TXN000225,CUST383,1002003470,user2@upi,store272@upi,2500,DEBIT,2025-01-01T00:18:40Z,SUCCESS,DEV275,"26.0181,82.631"
UPI000226,TXN000226,CUST158,1002003273,user452@upi,store46@upi,999,DEBIT,2025-01-01T00:18:45Z,SUCCESS,DEV012,"27.9064,87.1102"
UPI000227,TXN000227,CUST105,1002003025,user306@upi,store237@upi,75000,DEBIT,2025-01-01T00:18:50Z,SUCCESS,DEV261,"25.268,75.0544"
UPI000228,TXN000228,CUST072,1002003213,user40@upi,store485@upi,999,CREDIT,2025-01-01T00:18:55Z,SUCCESS,DEV079,"15.3418,75.7534"
UPI000229,TXN000229,CUST167,1002003041,user364@upi,store283@upi,499,DEBIT,2025-01-01T00:19:00Z,SUCCESS,DEV149,"25.79,75.9229"
UPI000230,TXN000230,CUST046,1002003256,user40@upi,store431@upi,2500,DEBIT,2025-01-01T00:19:05Z,SUCCESS,DEV168,"19.9205,74.1389"
UPI000231,TXN000231,CUST170,1002003164,user287@upi,store334@upi,5000,DEBIT,2025-01-01T00:19:10Z,SUCCESS,DEV227,"22.8467,81.1215"
UPI000232,TXN000232,CUST077,1002003247,user444@upi,store461@upi,75000,CREDIT,2025-01-01T00:19:15Z,SUCCESS,DEV220,"23.3945,83.9916"
UPI000233,TXN000233,CUST030,1002003064,user140@upi,store169@upi,150,DEBIT,2025-01-01T00:19:20Z,SUCCESS,DEV070,"17.9718,77.3989"
UPI000234,TXN000234,CUST213,1002003086,user337@upi,store300@upi,999,CREDIT,2025-01-01T00:19:25Z,SUCCESS,DEV196,"21.7655,73.9073"
UPI000235,TXN000235,CUST370,1002003222,user263@upi,store187@upi,499,CREDIT,2025-01-01T00:19:30Z,SUCCESS,DEV106,"19.0448,78.7082"
UPI000236,TXN000236,CUST036,1002003177,user306@upi,store151@upi,499,DEBIT,2025-01-01T00:19:35Z,SUCCESS,DEV145,"12.6707,86.7324"
UPI000237,TXN000237,CUST090,1002003228,user273@upi,store91@upi,95000,DEBIT,2025-01-01T00:19:40Z,SUCCESS,DEV014,"22.3096,73.98"
UPI000238,TXN000238,CUST048,1002003066,user29@upi,store336@upi,75000,DEBIT,2025-01-01T00:19:45Z,SUCCESS,DEV126,"19.7951,75.6695"
UPI000239,TXN000239,CUST241,1002003132,user361@upi,store329@upi,499,DEBIT,2025-01-01T00:19:50Z,SUCCESS,DEV094,"21.637,72.0071"
UPI000240,TXN000240,CUST356,1002003157,user436@upi,store494@upi,5000,CREDIT,2025-01-01T00:19:55Z,SUCCESS,DEV291,"19.3471,74.0767"
UPI000241,TXN000241,CUST061,1002003460,user35@upi,store432@upi,75000,DEBIT,2025-01-01T00:20:00Z,SUCCESS,DEV266,"16.9529,84.4389"
UPI000242,TXN000242,CUST212,1002003457,user239@upi,store252@upi,5000,CREDIT,2025-01-01T00:20:05Z,SUCCESS,DEV001,"23.4243,74.9573"
UPI000243,TXN000243,CUST093,1002003425,user21@upi,store80@upi,499,DEBIT,2025-01-01T00:20:10Z,SUCCESS,DEV043,"17.98,80.0637"
UPI000244,TXN000244,CUST489,1002003441,user243@upi,store347@upi,150,CREDIT,2025-01-01T00:20:15Z,SUCCESS,DEV107,"27.3192,76.1111"
UPI000245,TXN000245,CUST258,1002003120,user70@upi,store364@upi,5000,CREDIT,2025-01-01T00:20:20Z,SUCCESS,DEV167,"24.1425,77.2446"
UPI000246,TXN000246,CUST212,1002003420,user413@upi,store121@upi,75000,CREDIT,2025-01-01T00:20:25Z,SUCCESS,DEV108,"13.739,79.2601"
UPI000247,TXN000247,CUST366,1002003112,user83@upi,store237@upi,75000,CREDIT,2025-01-01T00:20:30Z,SUCCESS,DEV219,"27.52,81.1354"
UPI000248,TXN000248,CUST469,1002003072,user264@upi,store283@upi,999,DEBIT,2025-01-01T00:20:35Z,SUCCESS,DEV014,"18.0803,74.1402"
UPI000249,TXN000249,CUST483,1002003171,user25@upi,store435@upi,150,CREDIT,2025-01-01T00:20:40Z,SUCCESS,DEV065,"20.0721,72.7997"
UPI000250,TXN000250,CUST025,1002003375,user404@upi,store11@upi,499,DEBIT,2025-01-01T00:20:45Z,SUCCESS,DEV115,"26.6816,75.2984"
UPI000251,TXN000251,CUST466,1002003076,user146@upi,store380@upi,999,CREDIT,2025-01-01T00:20:50Z,SUCCESS,DEV014,"15.8221,74.879"
UPI000252,TXN000252,CUST213,1002003439,user182@upi,store93@upi,2500,DEBIT,2025-01-01T00:20:55Z,SUCCESS,DEV042,"24.7404,85.673"
UPI000253,TXN000253,CUST260,1002003027,user458@upi,store383@upi,95000,CREDIT,2025-01-01T00:21:00Z,SUCCESS,DEV180,"26.1585,82.727"
UPI000254,TXN000254,CUST364,1002003076,user436@upi,store221@upi,150,DEBIT,2025-01-01T00:21:05Z,SUCCESS,DEV236,"20.5158,79.9842"
UPI000255,TXN000255,CUST099,1002003454,user381@upi,store485@upi,2500,DEBIT,2025-01-01T00:21:10Z,SUCCESS,DEV124,"24.1946,73.0208"
UPI000256,TXN000256,CUST193,1002003143,user373@upi,store126@upi,2500,CREDIT,2025-01-01T00:21:15Z,SUCCESS,DEV247,"20.9443,81.4136"
UPI000257,TXN000257,CUST172,1002003254,user323@upi,store456@upi,5000,CREDIT,2025-01-01T00:21:20Z,SUCCESS,DEV214,"16.9365,73.0532"
UPI000258,TXN000258,CUST006,1002003106,user288@upi,store61@upi,2500,CREDIT,2025-01-01T00:21:25Z,SUCCESS,DEV005,"22.312,73.6812"
UPI000259,TXN000259,CUST019,1002003092,user368@upi,store151@upi,499,DEBIT,2025-01-01T00:21:30Z,SUCCESS,DEV181,"24.8833,77.2715"
UPI000260,TXN000260,CUST116,1002003133,user219@upi,store416@upi,95000,DEBIT,2025-01-01T00:21:35Z,SUCCESS,DEV052,"16.8501,84.4026"
UPI000261,TXN000261,CUST391,1002003391,user438@upi,store296@upi,150,CREDIT,2025-01-01T00:21:40Z,SUCCESS,DEV147,"20.7682,76.7715"
UPI000262,TXN000262,CUST204,1002003406,user193@upi,store360@upi,75000,DEBIT,2025-01-01T00:21:45Z,SUCCESS,DEV147,"17.9378,84.5089"
UPI000263,TXN000263,CUST033,1002003440,user180@upi,store138@upi,999,CREDIT,2025-01-01T00:21:50Z,SUCCESS,DEV103,"19.4563,72.3488"
UPI000264,TXN000264,CUST465,1002003144,user207@upi,store314@upi,999,CREDIT,2025-01-01T00:21:55Z,SUCCESS,DEV006,"24.5017,83.9927"
UPI000265,TXN000265,CUST136,1002003209,user448@upi,store42@upi,999,CREDIT,2025-01-01T00:22:00Z,SUCCESS,DEV125,"22.7204,74.1002"
UPI000266,TXN000266,CUST111,1002003445,user459@upi,store360@upi,95000,CREDIT,2025-01-01T00:22:05Z,SUCCESS,DEV111,"25.0419,82.1331"
UPI000267,TXN000267,CUST088,1002003460,user20@upi,store139@upi,5000,CREDIT,2025-01-01T00:22:10Z,SUCCESS,DEV012,"19.1366,79.8783"
UPI000268,TXN000268,CUST429,1002003365,user124@upi,store230@upi,999,CREDIT,2025-01-01T00:22:15Z,SUCCESS,DEV184,"22.521,83.1743"
UPI000269,TXN000269,CUST102,1002003276,user375@upi,store492@upi,999,CREDIT,2025-01-01T00:22:20Z,SUCCESS,DEV061,"13.3457,72.306"
UPI000270,TXN000270,CUST409,1002003030,user216@upi,store179@upi,2500,DEBIT,2025-01-01T00:22:25Z,SUCCESS,DEV186,"19.0337,83.6052"
UPI000271,TXN000271,CUST061,1002003424,user421@upi,store94@upi,5000,CREDIT,2025-01-01T00:22:30Z,SUCCESS,DEV272,"16.898,77.1231"
UPI000272,TXN000272,CUST365,1002003110,user298@upi,store105@upi,95000,DEBIT,2025-01-01T00:22:35Z,SUCCESS,DEV211,"18.69,77.9701"
UPI000273,TXN000273,CUST265,1002003404,user261@upi,store82@upi,999,CREDIT,2025-01-01T00:22:40Z,SUCCESS,DEV028,"21.1318,74.5984"
UPI000274,TXN000274,CUST317,1002003278,user300@upi,store149@upi,75000,CREDIT,2025-01-01T00:22:45Z,SUCCESS,DEV254,"25.3757,75.5069"
UPI000275,TXN000275,CUST486,1002003387,user469@upi,store346@upi,5000,CREDIT,2025-01-01T00:22:50Z,SUCCESS,DEV044,"26.3354,82.8327"
UPI000276,TXN000276,CUST112,1002003060,user260@upi,store243@upi,95000,CREDIT,2025-01-01T00:22:55Z,SUCCESS,DEV114,"23.7664,76.5614"
UPI000277,TXN000277,CUST202,1002003033,user212@upi,store322@upi,499,CREDIT,2025-01-01T00:23:00Z,SUCCESS,DEV111,"13.9821,73.5681"
UPI000278,TXN000278,CUST178,1002003101,user279@upi,store160@upi,2500,DEBIT,2025-01-01T00:23:05Z,SUCCESS,DEV186,"22.1734,75.9903"
UPI000279,TXN000279,CUST486,1002003099,user404@upi,store391@upi,5000,DEBIT,2025-01-01T00:23:10Z,SUCCESS,DEV032,"22.6885,87.7958"
UPI000280,TXN000280,CUST147,1002003094,user410@upi,store63@upi,999,CREDIT,2025-01-01T00:23:15Z,SUCCESS,DEV049,"21.8993,86.165"
UPI000281,TXN000281,CUST067,1002003253,user79@upi,store114@upi,95000,DEBIT,2025-01-01T00:23:20Z,SUCCESS,DEV039,"13.7289,84.4231"
UPI000282,TXN000282,CUST358,1002003282,user293@upi,store296@upi,75000,DEBIT,2025-01-01T00:23:25Z,SUCCESS,DEV059,"19.4129,76.3897"
UPI000283,TXN000283,CUST366,1002003100,user306@upi,store113@upi,150,DEBIT,2025-01-01T00:23:30Z,SUCCESS,DEV124,"26.0042,81.9141"
UPI000284,TXN000284,CUST368,1002003181,user181@upi,store271@upi,499,CREDIT,2025-01-01T00:23:35Z,SUCCESS,DEV172,"24.3785,79.67"
UPI000285,TXN000285,CUST173,1002003087,user172@upi,store472@upi,95000,DEBIT,2025-01-01T00:23:40Z,SUCCESS,DEV300,"23.6583,78.3608"
UPI000286,TXN000286,CUST157,1002003258,user170@upi,store198@upi,95000,DEBIT,2025-01-01T00:23:45Z,SUCCESS,DEV064,"23.2319,73.0384"
UPI000287,TXN000287,CUST223,1002003055,user189@upi,store334@upi,95000,CREDIT,2025-01-01T00:23:50Z,SUCCESS,DEV130,"14.3651,86.1781"
UPI000288,TXN000288,CUST468,1002003400,user337@upi,store18@upi,999,CREDIT,2025-01-01T00:23:55Z,SUCCESS,DEV033,"23.0445,83.793"
UPI000289,TXN000289,CUST123,1002003420,user36@upi,store436@upi,95000,CREDIT,2025-01-01T00:24:00Z,SUCCESS,DEV241,"16.7174,74.9028"
UPI000290,TXN000290,CUST373,1002003243,user276@upi,store427@upi,75000,DEBIT,2025-01-01T00:24:05Z,SUCCESS,DEV017,"21.6065,84.1965"
UPI000291,TXN000291,CUST483,1002003216,user5@upi,store136@upi,2500,DEBIT,2025-01-01T00:24:10Z,SUCCESS,DEV076,"19.4807,74.7884"
UPI000292,TXN000292,CUST308,1002003142,user121@upi,store267@upi,999,CREDIT,2025-01-01T00:24:15Z,SUCCESS,DEV155,"19.9602,76.4916"
UPI000293,TXN000293,CUST345,1002003366,user493@upi,store408@upi,95000,DEBIT,2025-01-01T00:24:20Z,SUCCESS,DEV129,"18.023,77.692"
UPI000294,TXN000294,CUST055,1002003486,user483@upi,store344@upi,95000,CREDIT,2025-01-01T00:24:25Z,SUCCESS,DEV264,"26.6734,77.0491"
UPI000295,TXN000295,CUST216,1002003212,user326@upi,store142@upi,95000,CREDIT,2025-01-01T00:24:30Z,SUCCESS,DEV104,"14.2199,79.1501"
UPI000296,TXN000296,CUST280,1002003313,user223@upi,store392@upi,2500,DEBIT,2025-01-01T00:24:35Z,SUCCESS,DEV152,"15.8558,85.2179"
UPI000297,TXN000297,CUST085,1002003024,user371@upi,store210@upi,150,CREDIT,2025-01-01T00:24:40Z,SUCCESS,DEV254,"18.0496,83.9175"
UPI000298,TXN000298,CUST439,1002003025,user67@upi,store80@upi,95000,DEBIT,2025-01-01T00:24:45Z,SUCCESS,DEV195,"23.262,81.7638"
UPI000299,TXN000299,CUST313,1002003158,user408@upi,store407@upi,5000,CREDIT,2025-01-01T00:24:50Z,SUCCESS,DEV212,"20.3604,78.7172"
UPI000300,TXN000300,CUST362,1002003167,user389@upi,store444@upi,499,CREDIT,2025-01-01T00:24:55Z,SUCCESS,DEV147,"14.4654,84.4728"
UPI000301,TXN000301,CUST477,1002003290,user118@upi,store148@upi,95000,DEBIT,2025-01-01T00:25:00Z,SUCCESS,DEV129,"20.5118,74.2204"
UPI000302,TXN000302,CUST129,1002003409,user316@upi,store258@upi,999,CREDIT,2025-01-01T00:25:05Z,SUCCESS,DEV016,"23.5778,78.38"
UPI000303,TXN000303,CUST234,1002003094,user29@upi,store16@upi,95000,DEBIT,2025-01-01T00:25:10Z,SUCCESS,DEV173,"13.9335,74.166"
UPI000304,TXN000304,CUST301,1002003271,user329@upi,store361@upi,2500,CREDIT,2025-01-01T00:25:15Z,SUCCESS,DEV251,"27.3391,79.9995"
UPI000305,TXN000305,CUST351,1002003302,user77@upi,store413@upi,95000,CREDIT,2025-01-01T00:25:20Z,SUCCESS,DEV086,"22.5513,86.2387"
UPI000306,TXN000306,CUST198,1002003027,user30@upi,store300@upi,999,CREDIT,2025-01-01T00:25:25Z,SUCCESS,DEV124,"25.6731,72.4013"
UPI000307,TXN000307,CUST083,1002003244,user245@upi,store334@upi,499,DEBIT,2025-01-01T00:25:30Z,SUCCESS,DEV295,"14.0692,76.336"
UPI000308,TXN000308,CUST255,1002003360,user297@upi,store278@upi,150,DEBIT,2025-01-01T00:25:35Z,SUCCESS,DEV200,"24.2702,79.5653"
UPI000309,TXN000309,CUST438,1002003202,user287@upi,store170@upi,999,DEBIT,2025-01-01T00:25:40Z,SUCCESS,DEV258,"14.9336,79.0708"
UPI000310,TXN000310,CUST214,1002003204,user119@upi,store359@upi,2500,DEBIT,2025-01-01T00:25:45Z,SUCCESS,DEV194,"17.3514,81.5882"
UPI000311,TXN000311,CUST438,1002003279,user76@upi,store159@upi,75000,DEBIT,2025-01-01T00:25:50Z,SUCCESS,DEV066,"25.2402,73.8407"
UPI000312,TXN000312,CUST154,1002003360,user34@upi,store322@upi,95000,DEBIT,2025-01-01T00:25:55Z,SUCCESS,DEV300,"19.2758,73.4044"
UPI000313,TXN000313,CUST296,1002003454,user381@upi,store500@upi,5000,DEBIT,2025-01-01T00:26:00Z,SUCCESS,DEV027,"12.9344,81.2257"
UPI000314,TXN000314,CUST426,1002003247,user348@upi,store350@upi,95000,CREDIT,2025-01-01T00:26:05Z,SUCCESS,DEV049,"21.213,74.1776"
UPI000315,TXN000315,CUST418,1002003481,user456@upi,store136@upi,999,DEBIT,2025-01-01T00:26:10Z,SUCCESS,DEV115,"12.8954,83.9911"
UPI000316,TXN000316,CUST305,1002003348,user86@upi,store383@upi,150,CREDIT,2025-01-01T00:26:15Z,SUCCESS,DEV106,"22.9915,87.541"
UPI000317,TXN000317,CUST427,1002003348,user162@upi,store296@upi,499,CREDIT,2025-01-01T00:26:20Z,SUCCESS,DEV210,"13.177,87.5636"
UPI000318,TXN000318,CUST151,1002003149,user19@upi,store255@upi,2500,CREDIT,2025-01-01T00:26:25Z,SUCCESS,DEV104,"18.3725,72.0653"
UPI000319,TXN000319,CUST098,1002003378,user76@upi,store443@upi,999,CREDIT,2025-01-01T00:26:30Z,SUCCESS,DEV186,"17.9216,86.458"
UPI000320,TXN000320,CUST019,1002003241,user190@upi,store63@upi,2500,CREDIT,2025-01-01T00:26:35Z,SUCCESS,DEV199,"17.9496,78.8165"
UPI000321,TXN000321,CUST316,1002003036,user239@upi,store257@upi,75000,DEBIT,2025-01-01T00:26:40Z,SUCCESS,DEV197,"19.7877,72.1132"
UPI000322,TXN000322,CUST044,1002003341,user53@upi,store420@upi,5000,CREDIT,2025-01-01T00:26:45Z,SUCCESS,DEV208,"16.2127,84.9426"
UPI000323,TXN000323,CUST280,1002003481,user326@upi,store99@upi,95000,CREDIT,2025-01-01T00:26:50Z,SUCCESS,DEV106,"22.8185,79.9395"
UPI000324,TXN000324,CUST244,1002003418,user58@upi,store289@upi,150,CREDIT,2025-01-01T00:26:55Z,SUCCESS,DEV158,"24.5137,72.4453"
UPI000325,TXN000325,CUST130,1002003027,user220@upi,store250@upi,95000,CREDIT,2025-01-01T00:27:00Z,SUCCESS,DEV229,"26.0477,82.9389"
UPI000326,TXN000326,CUST002,1002003086,user49@upi,store436@upi,499,CREDIT,2025-01-01T00:27:05Z,SUCCESS,DEV246,"19.4264,84.1358"
UPI000327,TXN000327,CUST053,1002003353,user96@upi,store162@upi,75000,CREDIT,2025-01-01T00:27:10Z,SUCCESS,DEV123,"24.8465,85.9258"
UPI000328,TXN000328,CUST246,1002003271,user408@upi,store251@upi,5000,DEBIT,2025-01-01T00:27:15Z,SUCCESS,DEV234,"25.9476,84.6228"
UPI000329,TXN000329,CUST314,1002003169,user248@upi,store16@upi,150,DEBIT,2025-01-01T00:27:20Z,SUCCESS,DEV078,"24.892,83.4694"
UPI000330,TXN000330,CUST373,1002003030,user366@upi,store180@upi,5000,DEBIT,2025-01-01T00:27:25Z,SUCCESS,DEV250,"16.26,82.0822"
UPI000331,TXN000331,CUST129,1002003072,user87@upi,store318@upi,150,CREDIT,2025-01-01T00:27:30Z,SUCCESS,DEV221,"17.8787,83.4381"
UPI000332,TXN000332,CUST439,1002003205,user484@upi,store104@upi,95000,CREDIT,2025-01-01T00:27:35Z,SUCCESS,DEV178,"14.3765,82.354"
UPI000333,TXN000333,CUST478,1002003061,user350@upi,store406@upi,5000,CREDIT,2025-01-01T00:27:40Z,SUCCESS,DEV029,"23.0346,85.555"
UPI000334,TXN000334,CUST029,1002003220,user354@upi,store67@upi,499,DEBIT,2025-01-01T00:27:45Z,SUCCESS,DEV277,"25.7963,76.5243"
UPI000335,TXN000335,CUST371,1002003269,user405@upi,store331@upi,5000,DEBIT,2025-01-01T00:27:50Z,SUCCESS,DEV244,"13.5966,83.8329"
UPI000336,TXN000336,CUST365,1002003254,user215@upi,store459@upi,2500,CREDIT,2025-01-01T00:27:55Z,SUCCESS,DEV296,"25.4537,80.6946"
UPI000337,TXN000337,CUST128,1002003062,user401@upi,store66@upi,75000,DEBIT,2025-01-01T00:28:00Z,SUCCESS,DEV126,"17.9258,86.4267"
UPI000338,TXN000338,CUST134,1002003473,user411@upi,store206@upi,95000,DEBIT,2025-01-01T00:28:05Z,SUCCESS,DEV129,"12.6559,79.07"
UPI000339,TXN000339,CUST369,1002003209,user17@upi,store129@upi,95000,DEBIT,2025-01-01T00:28:10Z,SUCCESS,DEV087,"22.8019,74.1295"
UPI000340,TXN000340,CUST249,1002003030,user405@upi,store135@upi,499,CREDIT,2025-01-01T00:28:15Z,SUCCESS,DEV128,"19.2917,87.98"
UPI000341,TXN000341,CUST160,1002003242,user361@upi,store449@upi,95000,DEBIT,2025-01-01T00:28:20Z,SUCCESS,DEV210,"17.6463,77.5372"
