TransactionID,ATMID,AccountNumber,CustomerID,TransactionAmount,TransactionType,TransactionTime,Location,Status
ATM000226,ATM028,1002003167,CUST274,90000,WITHDRAWAL,2025-01-01T03:45:00Z,Delhi,SUCCESS
ATM000227,ATM038,1002003451,CUST397,2000,WITHDRAWAL,2025-01-01T03:46:00Z,Hyderabad,SUCCESS
ATM000228,ATM042,1002003339,CUST438,5000,WITHDRAWAL,2025-01-01T03:47:00Z,Mumbai,SUCCESS
ATM000229,ATM036,1002003090,CUST200,8000,WITHDRAWAL,2025-01-01T03:48:00Z,Bangalore,SUCCESS
ATM000230,ATM021,1002003123,CUST072,45000,WITHDRAWAL,2025-01-01T03:49:00Z,Delhi,SUCCESS
ATM000231,ATM005,1002003207,CUST085,10000,WITHDRAWAL,2025-01-01T03:50:00Z,Pune,SUCCESS
ATM000232,ATM030,1002003097,CUST381,60000,WITHDRAWAL,2025-01-01T03:51:00Z,Bangalore,SUCCESS
ATM000233,ATM010,1002003103,CUST158,60000,WITHDRAWAL,2025-01-01T03:52:00Z,Delhi,SUCCESS
ATM000234,ATM024,1002003017,CUST120,15000,WITHDRAWAL,2025-01-01T03:53:00Z,Pune,SUCCESS
ATM000235,ATM011,1002003334,CUST279,5000,WITHDRAWAL,2025-01-01T03:54:00Z,Bangalore,SUCCESS
ATM000236,ATM015,1002003019,CUST373,15000,WITHDRAWAL,2025-01-01T03:55:00Z,Bangalore,SUCCESS
ATM000237,ATM038,1002003247,CUST233,2000,WITHDRAWAL,2025-01-01T03:56:00Z,Delhi,SUCCESS
ATM000238,ATM041,1002003158,CUST049,8000,WITHDRAWAL,2025-01-01T03:57:00Z,Kolkata,SUCCESS
ATM000239,ATM003,1002003448,CUST066,2000,WITHDRAWAL,2025-01-01T03:58:00Z,Pune,SUCCESS
ATM000240,ATM030,1002003022,CUST161,15000,WITHDRAWAL,2025-01-01T03:59:00Z,Mumbai,SUCCESS
ATM000241,ATM021,1002003380,CUST142,5000,WITHDRAWAL,2025-01-01T04:00:00Z,Kolkata,SUCCESS
ATM000242,ATM032,1002003369,CUST421,90000,WITHDRAWAL,2025-01-01T04:01:00Z,Bangalore,SUCCESS
ATM000243,ATM028,1002003009,CUST324,2000,WITHDRAWAL,2025-01-01T04:02:00Z,Hyderabad,SUCCESS
ATM000244,ATM034,1002003361,CUST426,45000,WITHDRAWAL,2025-01-01T04:03:00Z,Mumbai,SUCCESS
ATM000245,ATM028,1002003437,CUST192,10000,WITHDRAWAL,2025-01-01T04:04:00Z,Hyderabad,SUCCESS
ATM000246,ATM036,1002003144,CUST263,2000,WITHDRAWAL,2025-01-01T04:05:00Z,Pune,SUCCESS
ATM000247,ATM031,1002003493,CUST457,90000,WITHDRAWAL,2025-01-01T04:06:00Z,Hyderabad,SUCCESS
ATM000248,ATM002,1002003454,CUST113,45000,WITHDRAWAL,2025-01-01T04:07:00Z,Hyderabad,SUCCESS
ATM000249,ATM035,1002003356,CUST314,5000,WITHDRAWAL,2025-01-01T04:08:00Z,Bangalore,SUCCESS
ATM000250,ATM009,1002003252,CUST463,5000,WITHDRAWAL,2025-01-01T04:09:00Z,Chennai,SUCCESS
ATM000251,ATM049,1002003046,CUST394,90000,WITHDRAWAL,2025-01-01T04:10:00Z,Bangalore,SUCCESS
ATM000252,ATM020,1002003148,CUST169,45000,WITHDRAWAL,2025-01-01T04:11:00Z,Delhi,SUCCESS
ATM000253,ATM029,1002003252,CUST370,15000,WITHDRAWAL,2025-01-01T04:12:00Z,Mumbai,SUCCESS
ATM000254,ATM040,1002003450,CUST430,60000,WITHDRAWAL,2025-01-01T04:13:00Z,Pune,SUCCESS
ATM000255,ATM010,1002003432,CUST452,8000,WITHDRAWAL,2025-01-01T04:14:00Z,Kolkata,SUCCESS
ATM000256,ATM050,1002003007,CUST179,90000,WITHDRAWAL,2025-01-01T04:15:00Z,Pune,SUCCESS
ATM000257,ATM042,1002003034,CUST412,8000,WITHDRAWAL,2025-01-01T04:16:00Z,Kolkata,SUCCESS
ATM000258,ATM037,1002003010,CUST211,60000,WITHDRAWAL,2025-01-01T04:17:00Z,Delhi,SUCCESS
ATM000259,ATM032,1002003449,CUST458,5000,WITHDRAWAL,2025-01-01T04:18:00Z,Bangalore,SUCCESS
ATM000260,ATM004,1002003369,CUST337,10000,WITHDRAWAL,2025-01-01T04:19:00Z,Pune,SUCCESS
ATM000261,ATM004,1002003071,CUST209,5000,WITHDRAWAL,2025-01-01T04:20:00Z,Hyderabad,SUCCESS
ATM000262,ATM015,1002003291,CUST035,10000,WITHDRAWAL,2025-01-01T04:21:00Z,Kolkata,SUCCESS
ATM000263,ATM031,1002003177,CUST327,60000,WITHDRAWAL,2025-01-01T04:22:00Z,Mumbai,SUCCESS
ATM000264,ATM042,1002003089,CUST443,60000,WITHDRAWAL,2025-01-01T04:23:00Z,Bangalore,SUCCESS
ATM000265,ATM043,1002003318,CUST195,15000,WITHDRAWAL,2025-01-01T04:24:00Z,Hyderabad,SUCCESS
ATM000266,ATM014,1002003471,CUST368,15000,WITHDRAWAL,2025-01-01T04:25:00Z,Delhi,SUCCESS
ATM000267,ATM002,1002003285,CUST069,8000,WITHDRAWAL,2025-01-01T04:26:00Z,Chennai,SUCCESS
ATM000268,ATM016,1002003314,CUST237,2000,WITHDRAWAL,2025-01-01T04:27:00Z,Pune,SUCCESS
ATM000269,ATM029,1002003035,CUST305,15000,WITHDRAWAL,2025-01-01T04:28:00Z,Kolkata,SUCCESS
ATM000270,ATM044,1002003293,CUST472,45000,WITHDRAWAL,2025-01-01T04:29:00Z,Hyderabad,SUCCESS
ATM000271,ATM018,1002003171,CUST222,90000,WITHDRAWAL,2025-01-01T04:30:00Z,Kolkata,SUCCESS
ATM000272,ATM032,1002003098,CUST278,5000,WITHDRAWAL,2025-01-01T04:31:00Z,Delhi,SUCCESS
ATM000273,ATM011,1002003451,CUST381,2000,WITHDRAWAL,2025-01-01T04:32:00Z,Chennai,SUCCESS
ATM000274,ATM043,1002003331,CUST041,60000,WITHDRAWAL,2025-01-01T04:33:00Z,Chennai,SUCCESS
ATM000275,ATM001,1002003201,CUST035,10000,WITHDRAWAL,2025-01-01T04:34:00Z,Kolkata,SUCCESS
ATM000276,ATM038,1002003058,CUST500,8000,WITHDRAWAL,2025-01-01T04:35:00Z,Hyderabad,SUCCESS
ATM000277,ATM007,1002003362,CUST453,90000,WITHDRAWAL,2025-01-01T04:36:00Z,Bangalore,SUCCESS
ATM000278,ATM031,1002003049,CUST111,60000,WITHDRAWAL,2025-01-01T04:37:00Z,Bangalore,SUCCESS
ATM000279,ATM013,1002003152,CUST351,90000,WITHDRAWAL,2025-01-01T04:38:00Z,Hyderabad,SUCCESS
ATM000280,ATM032,1002003408,CUST001,10000,WITHDRAWAL,2025-01-01T04:39:00Z,Hyderabad,SUCCESS
ATM000281,ATM003,1002003207,CUST206,45000,WITHDRAWAL,2025-01-01T04:40:00Z,Hyderabad,SUCCESS
ATM000282,ATM009,1002003356,CUST150,2000,WITHDRAWAL,2025-01-01T04:41:00Z,Kolkata,SUCCESS
ATM000283,ATM013,1002003116,CUST040,2000,WITHDRAWAL,2025-01-01T04:42:00Z,Chennai,SUCCESS
ATM000284,ATM046,1002003393,CUST192,10000,WITHDRAWAL,2025-01-01T04:43:00Z,Kolkata,SUCCESS
ATM000285,ATM027,1002003019,CUST050,60000,WITHDRAWAL,2025-01-01T04:44:00Z,Chennai,SUCCESS
ATM000286,ATM021,1002003116,CUST469,8000,WITHDRAWAL,2025-01-01T04:45:00Z,Bangalore,SUCCESS
ATM000287,ATM001,1002003115,CUST367,15000,WITHDRAWAL,2025-01-01T04:46:00Z,Mumbai,SUCCESS
ATM000288,ATM042,1002003254,CUST339,8000,WITHDRAWAL,2025-01-01T04:47:00Z,Delhi,SUCCESS
ATM000289,ATM026,1002003320,CUST442,8000,WITHDRAWAL,2025-01-01T04:48:00Z,Delhi,SUCCESS
ATM000290,ATM039,1002003421,CUST362,2000,WITHDRAWAL,2025-01-01T04:49:00Z,Pune,SUCCESS
ATM000291,ATM019,1002003172,CUST159,8000,WITHDRAWAL,2025-01-01T04:50:00Z,Mumbai,SUCCESS
ATM000292,ATM019,1002003221,CUST388,45000,WITHDRAWAL,2025-01-01T04:51:00Z,Kolkata,SUCCESS
ATM000293,ATM013,1002003239,CUST122,45000,WITHDRAWAL,2025-01-01T04:52:00Z,Kolkata,SUCCESS
ATM000294,ATM045,1002003043,CUST100,2000,WITHDRAWAL,2025-01-01T04:53:00Z,Bangalore,SUCCESS
ATM000295,ATM021,1002003197,CUST345,8000,WITHDRAWAL,2025-01-01T04:54:00Z,Hyderabad,SUCCESS
ATM000296,ATM017,1002003396,CUST330,2000,WITHDRAWAL,2025-01-01T04:55:00Z,Bangalore,SUCCESS
ATM000297,ATM038,1002003372,CUST152,8000,WITHDRAWAL,2025-01-01T04:56:00Z,Chennai,SUCCESS
ATM000298,ATM047,1002003369,CUST361,2000,WITHDRAWAL,2025-01-01T04:57:00Z,Bangalore,SUCCESS
ATM000299,ATM008,1002003298,CUST416,60000,WITHDRAWAL,2025-01-01T04:58:00Z,Hyderabad,SUCCESS
ATM000300,ATM008,1002003050,CUST172,60000,WITHDRAWAL,2025-01-01T04:59:00Z,Delhi,SUCCESS
ATM000301,ATM014,1002003055,CUST491,60000,WITHDRAWAL,2025-01-01T05:00:00Z,Kolkata,SUCCESS
ATM000302,ATM040,1002003432,CUST160,15000,WITHDRAWAL,2025-01-01T05:01:00Z,Chennai,SUCCESS
ATM000303,ATM005,1002003472,CUST395,8000,WITHDRAWAL,2025-01-01T05:02:00Z,Pune,SUCCESS
ATM000304,ATM038,1002003085,CUST087,5000,WITHDRAWAL,2025-01-01T05:03:00Z,Kolkata,SUCCESS
ATM000305,ATM044,1002003219,CUST392,45000,WITHDRAWAL,2025-01-01T05:04:00Z,Hyderabad,SUCCESS
ATM000306,ATM019,1002003021,CUST398,90000,WITHDRAWAL,2025-01-01T05:05:00Z,Chennai,SUCCESS
ATM000307,ATM035,1002003021,CUST410,45000,WITHDRAWAL,2025-01-01T05:06:00Z,Kolkata,SUCCESS
ATM000308,ATM027,1002003029,CUST295,90000,WITHDRAWAL,2025-01-01T05:07:00Z,Bangalore,SUCCESS
ATM000309,ATM011,1002003439,CUST311,10000,WITHDRAWAL,2025-01-01T05:08:00Z,Bangalore,SUCCESS
ATM000310,ATM046,1002003169,CUST042,60000,WITHDRAWAL,2025-01-01T05:09:00Z,Mumbai,SUCCESS
ATM000311,ATM038,1002003338,CUST037,10000,WITHDRAWAL,2025-01-01T05:10:00Z,Bangalore,SUCCESS
ATM000312,ATM019,1002003382,CUST022,5000,WITHDRAWAL,2025-01-01T05:11:00Z,Pune,SUCCESS
ATM000313,ATM023,1002003016,CUST238,5000,WITHDRAWAL,2025-01-01T05:12:00Z,Delhi,SUCCESS
ATM000314,ATM028,1002003028,CUST245,60000,WITHDRAWAL,2025-01-01T05:13:00Z,Hyderabad,SUCCESS
ATM000315,ATM044,1002003481,CUST090,45000,WITHDRAWAL,2025-01-01T05:14:00Z,Chennai,SUCCESS
ATM000316,ATM039,1002003498,CUST021,5000,WITHDRAWAL,2025-01-01T05:15:00Z,Mumbai,SUCCESS
ATM000317,ATM021,1002003227,CUST417,8000,WITHDRAWAL,2025-01-01T05:16:00Z,Hyderabad,SUCCESS
ATM000318,ATM018,1002003446,CUST254,60000,WITHDRAWAL,2025-01-01T05:17:00Z,Kolkata,SUCCESS
ATM000319,ATM008,1002003090,CUST414,15000,WITHDRAWAL,2025-01-01T05:18:00Z,Delhi,SUCCESS
ATM000320,ATM019,1002003081,CUST321,60000,WITHDRAWAL,2025-01-01T05:19:00Z,Bangalore,SUCCESS
ATM000321,ATM012,1002003282,CUST110,2000,WITHDRAWAL,2025-01-01T05:20:00Z,Pune,SUCCESS
ATM000322,ATM032,1002003412,CUST114,15000,WITHDRAWAL,2025-01-01T05:21:00Z,Kolkata,SUCCESS
ATM000323,ATM012,1002003471,CUST243,90000,WITHDRAWAL,2025-01-01T05:22:00Z,Chennai,SUCCESS
ATM000324,ATM034,1002003040,CUST034,15000,WITHDRAWAL,2025-01-01T05:23:00Z,Chennai,SUCCESS
ATM000325,ATM026,1002003214,CUST308,60000,WITHDRAWAL,2025-01-01T05:24:00Z,Mumbai,SUCCESS
ATM000326,ATM007,1002003094,CUST425,5000,WITHDRAWAL,2025-01-01T05:25:00Z,Hyderabad,SUCCESS
ATM000327,ATM039,1002003159,CUST037,60000,WITHDRAWAL,2025-01-01T05:26:00Z,Hyderabad,SUCCESS
ATM000328,ATM035,1002003415,CUST259,60000,WITHDRAWAL,2025-01-01T05:27:00Z,Bangalore,SUCCESS
ATM000329,ATM013,1002003292,CUST371,60000,WITHDRAWAL,2025-01-01T05:28:00Z,Bangalore,SUCCESS
ATM000330,ATM042,1002003352,CUST446,5000,WITHDRAWAL,2025-01-01T05:29:00Z,Mumbai,SUCCESS
ATM000331,ATM017,1002003142,CUST473,5000,WITHDRAWAL,2025-01-01T05:30:00Z,Bangalore,SUCCESS
ATM000332,ATM007,1002003334,CUST205,15000,WITHDRAWAL,2025-01-01T05:31:00Z,Bangalore,SUCCESS
ATM000333,ATM041,1002003090,CUST363,45000,WITHDRAWAL,2025-01-01T05:32:00Z,Pune,SUCCESS
ATM000334,ATM037,1002003071,CUST099,2000,WITHDRAWAL,2025-01-01T05:33:00Z,Kolkata,SUCCESS
ATM000335,ATM034,1002003231,CUST426,15000,WITHDRAWAL,2025-01-01T05:34:00Z,Kolkata,SUCCESS
ATM000336,ATM015,1002003100,CUST111,60000,WITHDRAWAL,2025-01-01T05:35:00Z,Mumbai,SUCCESS
ATM000337,ATM046,1002003346,CUST101,10000,WITHDRAWAL,2025-01-01T05:36:00Z,Kolkata,SUCCESS
ATM000338,ATM041,1002003189,CUST449,45000,WITHDRAWAL,2025-01-01T05:37:00Z,Delhi,SUCCESS
ATM000339,ATM043,1002003273,CUST071,45000,WITHDRAWAL,2025-01-01T05:38:00Z,Kolkata,SUCCESS
ATM000340,ATM024,1002003387,CUST250,60000,WITHDRAWAL,2025-01-01T05:39:00Z,Delhi,SUCCESS
ATM000341,ATM009,1002003497,CUST480,45000,WITHDRAWAL,2025-01-01T05:40:00Z,Delhi,SUCCESS
ATM000342,ATM038,1002003242,CUST475,2000,WITHDRAWAL,2025-01-01T05:41:00Z,Kolkata,SUCCESS
ATM000343,ATM035,1002003431,CUST126,5000,WITHDRAWAL,2025-01-01T05:42:00Z,Pune,SUCCESS
ATM000344,ATM011,1002003229,CUST392,2000,WITHDRAWAL,2025-01-01T05:43:00Z,Chennai,SUCCESS
ATM000345,ATM031,1002003324,CUST407,2000,WITHDRAWAL,2025-01-01T05:44:00Z,Bangalore,SUCCESS
ATM000346,ATM014,1002003254,CUST095,10000,WITHDRAWAL,2025-01-01T05:45:00Z,Mumbai,SUCCESS
ATM000347,ATM005,1002003090,CUST148,90000,WITHDRAWAL,2025-01-01T05:46:00Z,Bangalore,SUCCESS
ATM000348,ATM015,1002003199,CUST476,60000,WITHDRAWAL,2025-01-01T05:47:00Z,Mumbai,SUCCESS
ATM000349,ATM043,1002003258,CUST455,90000,WITHDRAWAL,2025-01-01T05:48:00Z,Bangalore,SUCCESS
ATM000350,ATM038,1002003165,CUST364,90000,WITHDRAWAL,2025-01-01T05:49:00Z,Chennai,SUCCESS
ATM000351,ATM042,1002003279,CUST461,5000,WITHDRAWAL,2025-01-01T05:50:00Z,Kolkata,SUCCESS
ATM000352,ATM024,1002003062,CUST158,90000,WITHDRAWAL,2025-01-01T05:51:00Z,Bangalore,SUCCESS
ATM000353,ATM028,1002003364,CUST345,10000,WITHDRAWAL,2025-01-01T05:52:00Z,Mumbai,SUCCESS
ATM000354,ATM046,1002003083,CUST047,90000,WITHDRAWAL,2025-01-01T05:53:00Z,Hyderabad,SUCCESS
ATM000355,ATM022,1002003171,CUST136,5000,WITHDRAWAL,2025-01-01T05:54:00Z,Hyderabad,SUCCESS
ATM000356,ATM020,1002003067,CUST429,60000,WITHDRAWAL,2025-01-01T05:55:00Z,Mumbai,SUCCESS
ATM000357,ATM006,1002003430,CUST045,90000,WITHDRAWAL,2025-01-01T05:56:00Z,Hyderabad,SUCCESS
ATM000358,ATM035,1002003388,CUST241,5000,WITHDRAWAL,2025-01-01T05:57:00Z,Delhi,SUCCESS
ATM000359,ATM021,1002003186,CUST145,60000,WITHDRAWAL,2025-01-01T05:58:00Z,Pune,SUCCESS
ATM000360,ATM043,1002003495,CUST310,10000,WITHDRAWAL,2025-01-01T05:59:00Z,Hyderabad,SUCCESS
ATM000361,ATM027,1002003488,CUST144,5000,WITHDRAWAL,2025-01-01T06:00:00Z,Mumbai,SUCCESS
ATM000362,ATM006,1002003450,CUST022,90000,WITHDRAWAL,2025-01-01T06:01:00Z,Kolkata,SUCCESS
ATM000363,ATM013,1002003042,CUST376,8000,WITHDRAWAL,2025-01-01T06:02:00Z,Chennai,SUCCESS
ATM000364,ATM031,1002003378,CUST302,2000,WITHDRAWAL,2025-01-01T06:03:00Z,Chennai,SUCCESS
ATM000365,ATM026,1002003151,CUST264,45000,WITHDRAWAL,2025-01-01T06:04:00Z,Chennai,SUCCESS
ATM000366,ATM016,1002003336,CUST205,45000,WITHDRAWAL,2025-01-01T06:05:00Z,Chennai,SUCCESS
ATM000367,ATM039,1002003165,CUST435,2000,WITHDRAWAL,2025-01-01T06:06:00Z,Bangalore,SUCCESS
ATM000368,ATM042,1002003142,CUST327,60000,WITHDRAWAL,2025-01-01T06:07:00Z,Delhi,SUCCESS
ATM000369,ATM042,1002003470,CUST436,8000,WITHDRAWAL,2025-01-01T06:08:00Z,Chennai,SUCCESS
ATM000370,ATM045,1002003434,CUST138,15000,WITHDRAWAL,2025-01-01T06:09:00Z,Hyderabad,SUCCESS
ATM000371,ATM040,1002003360,CUST128,8000,WITHDRAWAL,2025-01-01T06:10:00Z,Kolkata,SUCCESS
ATM000372,ATM043,1002003325,CUST478,60000,WITHDRAWAL,2025-01-01T06:11:00Z,Kolkata,SUCCESS
ATM000373,ATM030,1002003023,CUST177,45000,WITHDRAWAL,2025-01-01T06:12:00Z,Hyderabad,SUCCESS
ATM000374,ATM026,1002003086,CUST176,10000,WITHDRAWAL,2025-01-01T06:13:00Z,Kolkata,SUCCESS
ATM000375,ATM006,1002003113,CUST336,5000,WITHDRAWAL,2025-01-01T06:14:00Z,Mumbai,SUCCESS
ATM000376,ATM005,1002003306,CUST131,5000,WITHDRAWAL,2025-01-01T06:15:00Z,Delhi,SUCCESS
ATM000377,ATM008,1002003291,CUST173,8000,WITHDRAWAL,2025-01-01T06:16:00Z,Mumbai,SUCCESS
ATM000378,ATM047,1002003481,CUST128,8000,WITHDRAWAL,2025-01-01T06:17:00Z,Bangalore,SUCCESS
ATM000379,ATM021,1002003428,CUST342,90000,WITHDRAWAL,2025-01-01T06:18:00Z,Hyderabad,SUCCESS
ATM000380,ATM047,1002003060,CUST036,2000,WITHDRAWAL,2025-01-01T06:19:00Z,Mumbai,SUCCESS
ATM000381,ATM030,1002003277,CUST476,60000,WITHDRAWAL,2025-01-01T06:20:00Z,Bangalore,SUCCESS
ATM000382,ATM019,1002003120,CUST374,8000,WITHDRAWAL,2025-01-01T06:21:00Z,Bangalore,SUCCESS
ATM000383,ATM029,1002003416,CUST070,2000,WITHDRAWAL,2025-01-01T06:22:00Z,Mumbai,SUCCESS
ATM000384,ATM013,1002003363,CUST470,15000,WITHDRAWAL,2025-01-01T06:23:00Z,Kolkata,SUCCESS
ATM000385,ATM002,1002003070,CUST155,45000,WITHDRAWAL,2025-01-01T06:24:00Z,Mumbai,SUCCESS
ATM000386,ATM030,1002003322,CUST317,90000,WITHDRAWAL,2025-01-01T06:25:00Z,Mumbai,SUCCESS
ATM000387,ATM046,1002003038,CUST302,8000,WITHDRAWAL,2025-01-01T06:26:00Z,Bangalore,SUCCESS
ATM000388,ATM010,1002003273,CUST019,2000,WITHDRAWAL,2025-01-01T06:27:00Z,Pune,SUCCESS
ATM000389,ATM016,1002003093,CUST256,60000,WITHDRAWAL,2025-01-01T06:28:00Z,Mumbai,SUCCESS
ATM000390,ATM043,1002003333,CUST372,60000,WITHDRAWAL,2025-01-01T06:29:00Z,Bangalore,SUCCESS
ATM000391,ATM025,1002003159,CUST117,45000,WITHDRAWAL,2025-01-01T06:30:00Z,Delhi,SUCCESS
ATM000392,ATM018,1002003425,CUST159,15000,WITHDRAWAL,2025-01-01T06:31:00Z,Kolkata,SUCCESS
ATM000393,ATM022,1002003415,CUST170,10000,WITHDRAWAL,2025-01-01T06:32:00Z,Mumbai,SUCCESS
ATM000394,ATM002,1002003329,CUST451,60000,WITHDRAWAL,2025-01-01T06:33:00Z,Pune,SUCCESS
ATM000395,ATM014,1002003241,CUST396,2000,WITHDRAWAL,2025-01-01T06:34:00Z,Delhi,SUCCESS
ATM000396,ATM003,1002003005,CUST267,15000,WITHDRAWAL,2025-01-01T06:35:00Z,Delhi,SUCCESS
ATM000397,ATM005,1002003085,CUST484,60000,WITHDRAWAL,2025-01-01T06:36:00Z,Delhi,SUCCESS
ATM000398,ATM024,1002003202,CUST219,8000,WITHDRAWAL,2025-01-01T06:37:00Z,Mumbai,SUCCESS
ATM000399,ATM017,1002003386,CUST406,5000,WITHDRAWAL,2025-01-01T06:38:00Z,Bangalore,SUCCESS
ATM000400,ATM018,1002003199,CUST047,60000,WITHDRAWAL,2025-01-01T06:39:00Z,Bangalore,SUCCESS
ATM000401,ATM001,1002003277,CUST247,45000,WITHDRAWAL,2025-01-01T06:40:00Z,Pune,SUCCESS
ATM000402,ATM001,1002003481,CUST010,60000,WITHDRAWAL,2025-01-01T06:41:00Z,Chennai,SUCCESS
ATM000403,ATM035,1002003424,CUST060,45000,WITHDRAWAL,2025-01-01T06:42:00Z,Pune,SUCCESS
ATM000404,ATM019,1002003203,CUST177,5000,WITHDRAWAL,2025-01-01T06:43:00Z,Chennai,SUCCESS
ATM000405,ATM014,1002003420,CUST173,8000,WITHDRAWAL,2025-01-01T06:44:00Z,Hyderabad,SUCCESS
ATM000406,ATM034,1002003005,CUST147,2000,WITHDRAWAL,2025-01-01T06:45:00Z,Bangalore,SUCCESS
ATM000407,ATM017,1002003121,CUST154,45000,WITHDRAWAL,2025-01-01T06:46:00Z,Pune,SUCCESS
ATM000408,ATM041,1002003153,CUST377,15000,WITHDRAWAL,2025-01-01T06:47:00Z,Delhi,SUCCESS
ATM000409,ATM002,1002003484,CUST383,90000,WITHDRAWAL,2025-01-01T06:48:00Z,Pune,SUCCESS
ATM000410,ATM046,1002003441,CUST012,5000,WITHDRAWAL,2025-01-01T06:49:00Z,Delhi,SUCCESS
ATM000411,ATM032,1002003468,CUST071,60000,WITHDRAWAL,2025-01-01T06:50:00Z,Chennai,SUCCESS
ATM000412,ATM031,1002003192,CUST477,8000,WITHDRAWAL,2025-01-01T06:51:00Z,Mumbai,SUCCESS
ATM000413,ATM037,1002003446,CUST380,10000,WITHDRAWAL,2025-01-01T06:52:00Z,Kolkata,SUCCESS
ATM000414,ATM032,1002003470,CUST005,45000,WITHDRAWAL,2025-01-01T06:53:00Z,Chennai,SUCCESS
ATM000415,ATM005,1002003466,CUST304,45000,WITHDRAWAL,2025-01-01T06:54:00Z,Kolkata,SUCCESS
ATM000416,ATM039,1002003338,CUST167,10000,WITHDRAWAL,2025-01-01T06:55:00Z,Hyderabad,SUCCESS
ATM000417,ATM035,1002003437,CUST380,15000,WITHDRAWAL,2025-01-01T06:56:00Z,Bangalore,SUCCESS
ATM000418,ATM010,1002003117,CUST451,15000,WITHDRAWAL,2025-01-01T06:57:00Z,Delhi,SUCCESS
ATM000419,ATM023,1002003439,CUST500,15000,WITHDRAWAL,2025-01-01T06:58:00Z,Kolkata,SUCCESS
ATM000420,ATM028,1002003082,CUST175,10000,WITHDRAWAL,2025-01-01T06:59:00Z,Chennai,SUCCESS
ATM000421,ATM038,1002003382,CUST356,10000,WITHDRAWAL,2025-01-01T07:00:00Z,Chennai,SUCCESS
ATM000422,ATM016,1002003308,CUST235,2000,WITHDRAWAL,2025-01-01T07:01:00Z,Delhi,SUCCESS
ATM000423,ATM005,1002003132,CUST285,5000,WITHDRAWAL,2025-01-01T07:02:00Z,Pune,SUCCESS
ATM000424,ATM031,1002003217,CUST038,2000,WITHDRAWAL,2025-01-01T07:03:00Z,Mumbai,SUCCESS
ATM000425,ATM028,1002003315,CUST198,45000,WITHDRAWAL,2025-01-01T07:04:00Z,Mumbai,SUCCESS
ATM000426,ATM034,1002003092,CUST324,90000,WITHDRAWAL,2025-01-01T07:05:00Z,Delhi,SUCCESS
ATM000427,ATM042,1002003228,CUST198,10000,WITHDRAWAL,2025-01-01T07:06:00Z,Kolkata,SUCCESS
ATM000428,ATM043,1002003194,CUST137,15000,WITHDRAWAL,2025-01-01T07:07:00Z,Delhi,SUCCESS
ATM000429,ATM002,1002003468,CUST090,10000,WITHDRAWAL,2025-01-01T07:08:00Z,Pune,SUCCESS
ATM000430,ATM012,1002003246,CUST273,15000,WITHDRAWAL,2025-01-01T07:09:00Z,Hyderabad,SUCCESS
ATM000431,ATM020,1002003252,CUST439,2000,WITHDRAWAL,2025-01-01T07:10:00Z,Kolkata,SUCCESS
ATM000432,ATM038,1002003146,CUST170,5000,WITHDRAWAL,2025-01-01T07:11:00Z,Pune,SUCCESS
ATM000433,ATM025,1002003037,CUST338,15000,WITHDRAWAL,2025-01-01T07:12:00Z,Chennai,SUCCESS
ATM000434,ATM042,1002003128,CUST291,60000,WITHDRAWAL,2025-01-01T07:13:00Z,Chennai,SUCCESS
ATM000435,ATM043,1002003126,CUST332,15000,WITHDRAWAL,2025-01-01T07:14:00Z,Delhi,SUCCESS
ATM000436,ATM025,1002003258,CUST358,2000,WITHDRAWAL,2025-01-01T07:15:00Z,Hyderabad,SUCCESS
ATM000437,ATM012,1002003466,CUST363,60000,WITHDRAWAL,2025-01-01T07:16:00Z,Delhi,SUCCESS
ATM000438,ATM023,1002003121,CUST314,8000,WITHDRAWAL,2025-01-01T07:17:00Z,Hyderabad,SUCCESS
ATM000439,ATM011,1002003371,CUST363,45000,WITHDRAWAL,2025-01-01T07:18:00Z,Chennai,SUCCESS
ATM000440,ATM029,1002003016,CUST494,90000,WITHDRAWAL,2025-01-01T07:19:00Z,Mumbai,SUCCESS
ATM000441,ATM023,1002003350,CUST417,10000,WITHDRAWAL,2025-01-01T07:20:00Z,Hyderabad,SUCCESS
ATM000442,ATM025,1002003491,CUST011,45000,WITHDRAWAL,2025-01-01T07:21:00Z,Chennai,SUCCESS
ATM000443,ATM045,1002003233,CUST376,2000,WITHDRAWAL,2025-01-01T07:22:00Z,Chennai,SUCCESS
ATM000444,ATM030,1002003478,CUST283,10000,WITHDRAWAL,2025-01-01T07:23:00Z,Mumbai,SUCCESS
ATM000445,ATM027,1002003327,CUST347,2000,WITHDRAWAL,2025-01-01T07:24:00Z,Hyderabad,SUCCESS
ATM000446,ATM013,1002003417,CUST495,90000,WITHDRAWAL,2025-01-01T07:25:00Z,Chennai,SUCCESS
ATM000447,ATM048,1002003236,CUST171,60000,WITHDRAWAL,2025-01-01T07:26:00Z,Kolkata,SUCCESS
ATM000448,ATM027,1002003237,CUST199,90000,WITHDRAWAL,2025-01-01T07:27:00Z,Pune,SUCCESS
ATM000449,ATM033,1002003448,CUST472,45000,WITHDRAWAL,2025-01-01T07:28:00Z,Bangalore,SUCCESS
ATM000450,ATM014,1002003001,CUST058,5000,WITHDRAWAL,2025-01-01T07:29:00Z,Chennai,SUCCESS
ATM000451,ATM044,1002003355,CUST418,2000,WITHDRAWAL,2025-01-01T07:30:00Z,Mumbai,SUCCESS
